# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 9268   7.54263435E-06   5.81560472E-03   2.89005445E-03   9.64840254E-03   1.37678955E-01   1.05088574E-01
BEEF                 9269   7.43611783E-06   5.79937509E-03   2.83395336E-03   9.64840254E-03   1.33952651E-01   1.01464965E-01
BEEF                 9270   7.49213950E-06   5.68795164E-03   2.77093152E-03   9.64840254E-03   1.29831155E-01   9.82382737E-02
BEEF                 9271   7.32380216E-06   5.52507383E-03   2.70274334E-03   9.64840254E-03   1.25527275E-01   9.52968975E-02
BEEF                 9272   7.29080504E-06   5.39173620E-03   2.65838379E-03   9.64840254E-03   1.21388389E-01   9.27919657E-02
BEEF                 9273   7.28866286E-06   5.37525527E-03   2.65648375E-03   9.64840254E-03   1.17391725E-01   9.07623830E-02
BEEF                 9274   7.26623924E-06   5.53802524E-03   2.71415569E-03   9.64840254E-03   1.14130843E-01   8.99454638E-02
BEEF                 9275   7.30122773E-06   5.80186276E-03   2.82698409E-03   9.64840254E-03   1.12922130E-01   9.07086447E-02
BEEF                 9276   7.32457628E-06   6.44412705E-03   2.97423570E-03   9.64840254E-03   1.16140827E-01   9.35703861E-02
BEEF                 9277   7.39516325E-06   7.26026463E-03   3.14155488E-03   9.64840254E-03   1.25336672E-01   9.98823542E-02
BEEF                 9278   7.47727306E-06   7.97732987E-03   3.26690666E-03   9.64840254E-03   1.36397095E-01   1.06386407E-01
BEEF                 9279   7.59768739E-06   8.53825351E-03   3.35329393E-03   9.64840254E-03   1.49214455E-01   1.12991346E-01
BEEF                 9280   7.63875716E-06   8.84198434E-03   3.38644002E-03   9.64840254E-03   1.60715445E-01   1.18138121E-01
BEEF                 9281   7.64059929E-06   8.80492821E-03   3.35033769E-03   9.64840254E-03   1.70087223E-01   1.21155684E-01
BEEF                 9282   7.64210532E-06   8.55228316E-03   3.25893831E-03   9.64840254E-03   1.74143864E-01   1.20788145E-01
BEEF                 9283   7.57468348E-06   8.08489038E-03   3.13440645E-03   9.64840254E-03   1.75562307E-01   1.20136205E-01
BEEF                 9284   7.49487603E-06   7.49971623E-03   2.98835856E-03   9.64840254E-03   1.74427310E-01   1.19819482E-01
BEEF                 9285   7.46971458E-06   6.88825673E-03   2.84759657E-03   9.64840254E-03   1.71836666E-01   1.19700318E-01
BEEF                 9286   7.40772967E-06   6.32878106E-03   2.73590618E-03   9.64840254E-03   1.67528597E-01   1.20127913E-01
BEEF                 9287   7.51199140E-06   5.89678321E-03   2.67114694E-03   9.64840254E-03   1.67022650E-01   1.19771434E-01
BEEF                 9288   7.48836108E-06   5.51526480E-03   2.62515447E-03   9.64840254E-03   1.69454539E-01   1.16691849E-01
BEEF                 9289   7.51044264E-06   5.22989522E-03   2.61312351E-03   9.64840254E-03   1.69153201E-01   1.13000145E-01
BEEF                 9290   7.56697278E-06   5.42282477E-03   2.63876033E-03   9.64840254E-03   1.65224402E-01   1.08867185E-01
BEEF                 9291   7.44420464E-06   5.58963930E-03   2.66951794E-03   9.64840254E-03   1.60149723E-01   1.04554327E-01
BEEF                 9292   7.39775763E-06   5.63341189E-03   2.67489948E-03   9.64840254E-03   1.50258509E-01   9.87949483E-02
BEEF                 9293   7.36945586E-06   5.55994610E-03   2.65079642E-03   9.64840254E-03   1.37937057E-01   9.22853473E-02
BEEF                 9294   7.25481742E-06   5.44289669E-03   2.63377380E-03   9.64840254E-03   1.28493929E-01   8.80532123E-02
BEEF                 9295   7.29289029E-06   5.32648963E-03   2.62749248E-03   9.64840254E-03   1.20756799E-01   8.61560823E-02
BEEF                 9296   7.25829670E-06   5.30060221E-03   2.63339671E-03   9.64840254E-03   1.15700137E-01   8.66088666E-02
BEEF                 9297   7.35284093E-06   5.50223324E-03   2.64156579E-03   9.64840254E-03   1.15182896E-01   8.84577370E-02
BEEF                 9298   7.38522271E-06   5.69795132E-03   2.65842906E-03   9.64840254E-03   1.16732542E-01   9.07617900E-02
BEEF                 9299   7.37395772E-06   5.78945369E-03   2.66497768E-03   9.64840254E-03   1.15983278E-01   9.27070325E-02
BEEF                 9300   7.35754265E-06   5.76704531E-03   2.65574289E-03   9.64840254E-03   1.19115009E-01   9.34724849E-02
BEEF                 9301   7.31202146E-06   5.67120273E-03   2.64361732E-03   9.64840254E-03   1.22829045E-01   9.39934396E-02
BEEF                 9302   7.28251201E-06   5.54084549E-03   2.63933695E-03   9.64840254E-03   1.27961467E-01   9.53420195E-02
BEEF                 9303   7.23177474E-06   5.49520452E-03   2.64561091E-03   9.64840254E-03   1.34050814E-01   9.81108636E-02
BEEF                 9304   7.34212058E-06   5.43445783E-03   2.67237124E-03   9.64840254E-03   1.42701340E-01   1.03637507E-01
BEEF                 9305   7.38034673E-06   5.50274747E-03   2.71867068E-03   9.64840254E-03   1.52204488E-01   1.11436414E-01
BEEF                 9306   7.54614297E-06   5.65325068E-03   2.77890169E-03   9.64840254E-03   1.63505182E-01   1.20299008E-01
BEEF                 9307   7.68356446E-06   5.83288293E-03   2.84968720E-03   9.64840254E-03   1.72055434E-01   1.27726721E-01
BEEF                 9308   7.81350207E-06   5.99466390E-03   2.91914775E-03   9.64840254E-03   1.77953664E-01   1.34024798E-01
BEEF                 9309   7.87957166E-06   6.19018880E-03   2.99982787E-03   9.64840254E-03   1.78215629E-01   1.37230511E-01
BEEF                 9310   7.91278690E-06   6.41903633E-03   3.11164114E-03   9.64840254E-03   1.77735477E-01   1.40257101E-01
BEEF                 9311   8.01835507E-06   6.67058380E-03   3.22573135E-03   9.64840254E-03   1.78977834E-01   1.43140919E-01
BEEF                 9312   8.07815179E-06   6.95973596E-03   3.34567280E-03   9.64840254E-03   1.81461106E-01   1.46213989E-01
BEEF                 9313   8.08578623E-06   7.21463607E-03   3.44212041E-03   9.64840254E-03   1.84500032E-01   1.48586926E-01
BEEF                 9314   8.20615385E-06   7.35634955E-03   3.51149246E-03   9.64840254E-03   1.86859708E-01   1.49383005E-01
BEEF                 9315   8.23748547E-06   7.42540848E-03   3.56793621E-03   9.64840254E-03   1.91183844E-01   1.51425334E-01
BEEF                 9316   8.23933813E-06   7.36235368E-03   3.57281955E-03   9.64840254E-03   1.92388426E-01   1.50469985E-01
BEEF                 9317   8.13245838E-06   7.35803480E-03   3.54340821E-03   9.64840254E-03   1.91899324E-01   1.48244928E-01
BEEF                 9318   8.05649507E-06   7.25654351E-03   3.48378845E-03   9.64840254E-03   1.89059971E-01   1.44588251E-01
BEEF                 9319   7.89024272E-06   7.04285815E-03   3.39389688E-03   9.64840254E-03   1.81758289E-01   1.39104272E-01
BEEF                 9320   7.72058204E-06   6.75355692E-03   3.28049447E-03   9.64840254E-03   1.71403354E-01   1.32479236E-01
BEEF                 9321   7.70645712E-06   6.40041197E-03   3.16274089E-03   9.64840254E-03   1.58575959E-01   1.25920267E-01
BEEF                 9322   7.53561096E-06   5.99876209E-03   3.03297800E-03   9.64840254E-03   1.51295222E-01   1.18901526E-01
BEEF                 9323   7.59164854E-06   5.93109636E-03   2.91678092E-03   9.64840254E-03   1.46116706E-01   1.12372679E-01
BEEF                 9324   7.49415592E-06   5.87462605E-03   2.82531444E-03   9.64840254E-03   1.41305034E-01   1.07038418E-01
BEEF                 9325   7.50493564E-06   5.82123408E-03   2.75172577E-03   9.64840254E-03   1.36851439E-01   1.02839085E-01
BEEF                 9326   7.46409642E-06   5.93819307E-03   2.70013345E-03   9.64840254E-03   1.33847725E-01   1.00187040E-01
BEEF                 9327   7.42036400E-06   6.07975186E-03   2.67470274E-03   9.64840254E-03   1.31738867E-01   9.87187596E-02
BEEF                 9328   7.43409558E-06   6.21408110E-03   2.66560758E-03   9.64840254E-03   1.30493052E-01   9.79346314E-02
BEEF                 9329   7.43216302E-06   6.34075286E-03   2.68158126E-03   9.64840254E-03   1.30745980E-01   9.82577212E-02
BEEF                 9330   7.38827726E-06   6.46547561E-03   2.72853718E-03   9.64840254E-03   1.32563614E-01   1.00254826E-01
BEEF                 9331   7.47194626E-06   6.58819141E-03   2.80243045E-03   9.64840254E-03   1.36446316E-01   1.04226305E-01
BEEF                 9332   7.50598030E-06   6.75755601E-03   2.90083654E-03   9.64840254E-03   1.41689691E-01   1.09861044E-01
BEEF                 9333   7.60878785E-06   6.96284569E-03   3.01372482E-03   9.64840254E-03   1.49035832E-01   1.15515223E-01
BEEF                 9334   7.68577328E-06   7.25415995E-03   3.13857554E-03   9.64840254E-03   1.58743564E-01   1.21263130E-01
BEEF                 9335   7.81830863E-06   7.55891595E-03   3.25555205E-03   9.64840254E-03   1.67562531E-01   1.26208759E-01
BEEF                 9336   7.90463182E-06   7.86208830E-03   3.35269099E-03   9.64840254E-03   1.75368789E-01   1.30538443E-01
BEEF                 9337   8.05873636E-06   8.08527818E-03   3.41757694E-03   9.64840254E-03   1.81285647E-01   1.33182002E-01
BEEF                 9338   8.06962724E-06   8.17574832E-03   3.42678174E-03   9.64840254E-03   1.86318884E-01   1.34107370E-01
BEEF                 9339   8.05989915E-06   8.09230619E-03   3.38969036E-03   9.64840254E-03   1.89277199E-01   1.33508888E-01
BEEF                 9340   7.93927985E-06   7.83958852E-03   3.31602901E-03   9.64840254E-03   1.94033911E-01   1.33680728E-01
BEEF                 9341   7.81484305E-06   7.39121740E-03   3.20481161E-03   9.64840254E-03   1.97483113E-01   1.33067561E-01
BEEF                 9342   7.75588822E-06   6.86901733E-03   3.08935951E-03   9.64840254E-03   2.02377866E-01   1.33806015E-01
BEEF                 9343   7.70050107E-06   6.29389297E-03   2.98182885E-03   9.64840254E-03   2.04941513E-01   1.34918608E-01
BEEF                 9344   7.57154738E-06   5.86138522E-03   2.88109590E-03   9.64840254E-03   2.02721300E-01   1.34203648E-01
BEEF                 9345   7.52013391E-06   5.59327288E-03   2.80359018E-03   9.64840254E-03   1.97776772E-01   1.32333231E-01
BEEF                 9346   7.51458117E-06   5.77248143E-03   2.77318774E-03   9.64840254E-03   1.95183566E-01   1.31323757E-01
BEEF                 9347   7.41364086E-06   5.95279111E-03   2.76614276E-03   9.64840254E-03   1.88567638E-01   1.28995508E-01
BEEF                 9348   7.54291933E-06   6.13975021E-03   2.77804719E-03   9.64840254E-03   1.81488503E-01   1.26056714E-01
BEEF                 9349   7.54482176E-06   6.35239583E-03   2.79740321E-03   9.64840254E-03   1.74394004E-01   1.22923632E-01
BEEF                 9350   7.54380386E-06   6.64646701E-03   2.82970021E-03   9.64840254E-03   1.65604154E-01   1.19427822E-01
BEEF                 9351   7.53833120E-06   6.98395362E-03   2.85604357E-03   9.64840254E-03   1.57061068E-01   1.16096708E-01
BEEF                 9352   7.52091220E-06   7.31756674E-03   2.87366587E-03   9.64840254E-03   1.50779339E-01   1.13302037E-01
BEEF                 9353   7.53872104E-06   7.54704680E-03   2.87887279E-03   9.64840254E-03   1.45758185E-01   1.10347496E-01
BEEF                 9354   7.54394822E-06   7.54171804E-03   2.86152007E-03   9.64840254E-03   1.38919463E-01   1.06915053E-01
BEEF                 9355   7.51578715E-06   7.30210279E-03   2.82342056E-03   9.64840254E-03   1.32788663E-01   1.03621470E-01
BEEF                 9356   7.47425156E-06   6.88868773E-03   2.76620652E-03   9.64840254E-03   1.29910640E-01   1.00172822E-01
BEEF                 9357   7.47441728E-06   6.34537777E-03   2.70301972E-03   9.64840254E-03   1.27338287E-01   9.65875273E-02
BEEF                 9358   7.43783241E-06   5.82870434E-03   2.65680055E-03   9.64840254E-03   1.24818362E-01   9.37860332E-02
BEEF                 9359   7.40814302E-06   5.56452329E-03   2.62919542E-03   9.64840254E-03   1.22263781E-01   9.20594488E-02
BEEF                 9360   7.39976640E-06   5.64454430E-03   2.62042073E-03   9.64840254E-03   1.19908370E-01   9.15204474E-02
BEEF                 9361   7.39663277E-06   5.76067514E-03   2.64833768E-03   9.64840254E-03   1.20230115E-01   9.23222835E-02
BEEF                 9362   7.43196772E-06   5.90601162E-03   2.71357099E-03   9.64840254E-03   1.25071601E-01   9.38064491E-02
BEEF                 9363   7.43104928E-06   6.08573589E-03   2.81647840E-03   9.64840254E-03   1.29970766E-01   9.59073058E-02
BEEF                 9364   7.53364477E-06   6.55646348E-03   2.93453690E-03   9.64840254E-03   1.35745216E-01   9.87759797E-02
BEEF                 9365   7.59941885E-06   7.09051838E-03   3.02940866E-03   9.64840254E-03   1.41367724E-01   1.02038036E-01
BEEF                 9366   7.63630383E-06   7.38300712E-03   3.07260654E-03   9.64840254E-03   1.45690400E-01   1.04722475E-01
BEEF                 9367   7.65981611E-06   7.37531046E-03   3.06256081E-03   9.64840254E-03   1.48996370E-01   1.06797708E-01
BEEF                 9368   7.60320876E-06   7.05165676E-03   2.99619646E-03   9.64840254E-03   1.50038730E-01   1.07707638E-01
BEEF                 9369   7.56893377E-06   6.49679580E-03   2.89298026E-03   9.64840254E-03   1.51700296E-01   1.08387891E-01
BEEF                 9370   7.55408156E-06   5.82606653E-03   2.76080443E-03   9.64840254E-03   1.51659169E-01   1.07832650E-01
BEEF                 9371   7.41120278E-06   5.16771504E-03   2.61035191E-03   9.64840254E-03   1.47639773E-01   1.04689426E-01
BEEF                 9372   7.35218955E-06   4.91449155E-03   2.47207685E-03   9.64840254E-03   1.41403822E-01   1.00853663E-01
BEEF                 9373   7.25227674E-06   4.82346041E-03   2.33773639E-03   9.64840254E-03   1.32176615E-01   9.48162069E-02
BEEF                 9374   7.22567323E-06   4.69034400E-03   2.22818151E-03   9.64840254E-03   1.21691290E-01   8.91991833E-02
BEEF                 9375   7.15231053E-06   4.58096862E-03   2.16238282E-03   9.64840254E-03   1.09887520E-01   8.48327101E-02
BEEF                 9376   7.08780187E-06   4.50918890E-03   2.13793794E-03   9.64840254E-03   1.01533447E-01   8.22552684E-02
BEEF                 9377   7.05546514E-06   4.44576111E-03   2.14607509E-03   9.64840254E-03   1.01346953E-01   8.18888161E-02
BEEF                 9378   6.99083379E-06   4.40465797E-03   2.17438443E-03   9.64840254E-03   1.08514660E-01   8.31174886E-02
BEEF                 9379   7.06270417E-06   4.36010183E-03   2.22178242E-03   9.64840254E-03   1.17114333E-01   8.54640724E-02
BEEF                 9380   7.01748436E-06   4.41027636E-03   2.26841804E-03   9.64840254E-03   1.25134083E-01   8.75121877E-02
BEEF                 9381   7.12053507E-06   4.63328066E-03   2.33449195E-03   9.64840254E-03   1.32647279E-01   8.97510895E-02
BEEF                 9382   7.10887178E-06   4.95416467E-03   2.42146411E-03   9.64840254E-03   1.38898723E-01   9.20888927E-02
BEEF                 9383   7.17832898E-06   5.22475267E-03   2.50570612E-03   9.64840254E-03   1.41479891E-01   9.34789582E-02
BEEF                 9384   7.30539309E-06   5.42086434E-03   2.58722828E-03   9.64840254E-03   1.41410799E-01   9.47223602E-02
BEEF                 9385   7.35189694E-06   5.54132234E-03   2.66792722E-03   9.64840254E-03   1.39287450E-01   9.57720974E-02
BEEF                 9386   7.31797588E-06   5.58176385E-03   2.73515111E-03   9.64840254E-03   1.36190629E-01   9.65344695E-02
BEEF                 9387   7.27163692E-06   5.52624571E-03   2.76945925E-03   9.64840254E-03   1.31512740E-01   9.65186852E-02
BEEF                 9388   7.28858310E-06   5.60836838E-03   2.76841140E-03   9.64840254E-03   1.25182998E-01   9.53423126E-02
BEEF                 9389   7.25005573E-06   5.61555682E-03   2.72824855E-03   9.64840254E-03   1.20795122E-01   9.31552718E-02
BEEF                 9390   7.24496969E-06   5.41105942E-03   2.63725627E-03   9.64840254E-03   1.16195040E-01   9.01226943E-02
BEEF                 9391   7.16810086E-06   5.12554502E-03   2.50711385E-03   9.64840254E-03   1.10080543E-01   8.62467391E-02
BEEF                 9392   7.03887962E-06   4.70172797E-03   2.35931753E-03   9.64840254E-03   1.04220650E-01   8.23387035E-02
BEEF                 9393   7.04345955E-06   4.30667838E-03   2.20306301E-03   9.64840254E-03   9.88197254E-02   7.85395198E-02
BEEF                 9394   6.99333302E-06   3.99521477E-03   2.04919251E-03   9.64840254E-03   9.47191153E-02   7.51073970E-02
BEEF                 9395   6.99457957E-06   3.75602395E-03   1.93065946E-03   9.64840254E-03   9.23888246E-02   7.28305125E-02
BEEF                 9396   7.13123598E-06   3.68216828E-03   1.86268019E-03   9.64840254E-03   9.35163412E-02   7.20511175E-02
BEEF                 9397   6.97470660E-06   4.03004939E-03   1.87206255E-03   9.64840254E-03   9.76153116E-02   7.30588781E-02
BEEF                 9398   7.11146009E-06   4.61243566E-03   1.96887017E-03   9.64840254E-03   1.03777765E-01   7.70112570E-02
BEEF                 9399   7.14449814E-06   5.33415606E-03   2.14485364E-03   9.64840254E-03   1.10653584E-01   8.26149529E-02
BEEF                 9400   7.23129603E-06   6.01637721E-03   2.35083011E-03   9.64840254E-03   1.18343981E-01   8.90843279E-02
BEEF                 9401   7.26785848E-06   6.58882327E-03   2.53834616E-03   9.64840254E-03   1.24471763E-01   9.39680718E-02
BEEF                 9402   7.31201522E-06   7.10798999E-03   2.69026155E-03   9.64840254E-03   1.29483088E-01   9.75657473E-02
BEEF                 9403   7.35474557E-06   7.42588399E-03   2.79238431E-03   9.64840254E-03   1.32751501E-01   9.93033112E-02
